FECHA,max_SO2,min_SO2,mean_SO2,median_SO2,max_PART,min_PART,mean_PART,median_PART,max_NO2,min_NO2,mean_NO2,median_NO2,max_CO,min_CO,mean_CO,median_CO,max_O3,min_O3,mean_O3,median_O3
2017-02-15,8,1,4.01736111111111,4,26,1,6.65277777777778,5,18,4,7.54166666666667,7,531,50,187.472222222222,248.5,104,70,90.5138888888889,91.5
2017-02-16,8,2,4.40277777777778,5,72,4,13.4791666666667,5,114,4,19.8680555555556,9,1296,50,284.496527777778,273,102,1,76.3993055555556,89
2017-02-17,7,1,3.69097222222222,4,79,5,21.2847222222222,9,105,6,26.2916666666667,19,1054,7,292.743055555556,291.5,106,4,56.1701388888889,58
2017-02-18,8,1,3.25347222222222,3,84,5,26.9444444444444,6.5,78,6,21.3645833333333,15,919,50,289.163194444444,302,105,1,60.1909722222222,62
2017-02-19,7,1,3.42013888888889,3,60,1,9.54513888888889,5,34,4,7.79166666666667,7,834,50,222.190972222222,251.5,98,46,82.8090277777778,86
2017-02-20,7,1,3.97916666666667,4,46,1,12.6493055555556,5,16,5,8.16319444444444,8,584,7,204.822916666667,273.5,103,8,81.7013888888889,84
2017-02-21,8,1,4.25347222222222,5,84,5,22.1527777777778,7.5,13,4,7.08680555555556,7,882,50,260.5625,281,99,77,88.6909722222222,89
2017-02-22,7,1,4.17361111111111,5,335,5,74.9340277777778,17.5,34,3,6.93402777777778,7,930,50,229.180555555556,271,98,59,79.5104166666667,78
2017-02-23,7,1,3.70545454545455,3,351,5,69.9127272727273,51,82,5,14.5127272727273,6,794,50,227.905454545455,251,76,9,55.1309090909091,58
2017-02-24,9,1,3.96180555555556,5,170,5,37.4444444444444,15,76,5,18.03125,11,844,50,276.135416666667,279,84,2,48.3576388888889,56
2017-02-25,6,1,3.43402777777778,4,179,5,55.6805555555556,28.5,52,7,19.5659722222222,17,815,50,284.5,284.5,71,2,34.6076388888889,33
2017-02-26,6,1,3.30555555555556,4,107,5,45.5902777777778,35,54,5,13.3541666666667,11,885,50,284.701388888889,284.5,91,10,58.5486111111111,64
2017-02-27,6,1,3.42293906810036,4,95,5,33.6272401433692,5,56,5,15.6810035842294,12,735,7,240.928315412186,262,85,18,59.594982078853,66
2017-02-28,7,1,3.79166666666667,4,30,1,8.59722222222222,5,51,5,11.34375,9,4536,50,761.454861111111,285.5,98,17,71.7465277777778,73.5
2017-03-01,10,1,4.01388888888889,4,53,4,12.4444444444444,5,87,6,22.7083333333333,16,4478,207,397.729166666667,359,114,3,63.40625,65
2017-03-02,10,1,4.20833333333333,5,125,5,23.21875,6,156,9,33.2256944444444,19.5,1729,206,455.923611111111,372,141,3,65.8506944444444,65.5
2017-03-03,7,1,3.76306620209059,4,89,1,19.9372822299652,5,81,5,19.404181184669,16,743,7,341.191637630662,341,100,8,71.3658536585366,79
2017-03-04,6,1,3.91319444444444,5,15,1,4.8125,5,78,4,15.9895833333333,11,579,165,337.482638888889,327,103,2,71.4340277777778,75
2017-03-05,6,1,3.77083333333333,5,40,1,8.36805555555556,5,51,5,15.1180555555556,12,715,163,353.145833333333,342,83,11,56.9375,60
2017-03-06,7,1,3.56597222222222,5,61,1,13.1284722222222,5,97,4,20.0277777777778,15,1346,7,381.59375,335,81,2,45.6840277777778,49.5
2017-03-07,6,1,3.53819444444444,4,51,1,12.9097222222222,5,117,5,25.2604166666667,18,1335,211,417.774305555556,362.5,114,2,49.1354166666667,45
2017-03-08,17,1,3.78125,5,84,1,14.7048611111111,5,174,6,31.0451388888889,18,6174,92,430.579861111111,354,138,2,66.0659722222222,65.5
2017-03-09,18,1,4.4468085106383,5,81,1,18.290780141844,5,164,9,35.4255319148936,25,1145,7,399.645390070922,353.5,164,3,74.8581560283688,74
2017-03-10,12,1,4.12152777777778,5,64,1,17.1736111111111,5,138,7,36.6875,28.5,1325,7,309.895833333333,292,141,1,64.2256944444444,68
2017-03-11,10,1,4.69097222222222,5,110,5,25.4965277777778,5,88,7,27.9444444444444,21,830,188,369.326388888889,353.5,181,2,83.3784722222222,78
2017-03-12,6,1,3.58333333333333,4,60,5,18.9722222222222,5.5,42,6,13.0868055555556,11,825,164,332.097222222222,321,123,22,79.15625,86.5
2017-03-13,6,1,3.93478260869565,4,21,1,6.81884057971014,5,50,5,13.7065217391304,11,533,7,293.561594202899,311,93,8,68.5036231884058,71
2017-03-14,7,1,3.97569444444444,4,29,1,7.51736111111111,5,89,6,13.9722222222222,10,694,50,308.402777777778,326,110,21,89.7881944444444,94.5
2017-03-15,9,1,4.62847222222222,5,21,1,8.49305555555556,5,20,5,7.74305555555556,7,396,115,267.40625,291,126,8,100.1875,107
2017-03-16,7,1,4.91319444444444,5,23,1,8.98263888888889,5,13,4,7.31944444444444,7,457,103,262.986111111111,273.5,134,104,116.833333333333,117
2017-03-17,8,1,4.94097222222222,5,35,5,12.0763888888889,5,41,5,9.38194444444444,9,589,50,278.409722222222,288.5,135,80,111.138888888889,111
2017-03-18,13,1,4.96180555555556,5,82,5,25.6388888888889,16.5,133,5,17.0729166666667,9,1115,50,335.267361111111,306,133,1,99.7465277777778,105
2017-03-19,12,1,5.43055555555556,6,76,5,22.53125,9,142,5,18.5590277777778,12,1027,162,329.972222222222,312,142,3,91.0208333333333,90.5
2017-03-20,8,1,4.59027777777778,5,84,5,20.6736111111111,12.5,87,5,18.8368055555556,15,696,7,304.8125,295.5,129,6,86.3715277777778,89
2017-03-21,7,1,4.09375,5,60,5,15.7222222222222,5.5,42,5,12.2708333333333,10,430,171,288.829861111111,281,97,32,75.9201388888889,80.5
2017-03-22,8,1,4.64583333333333,5,37,1,10,5,29,5,10.9895833333333,8,383,153,265.034722222222,274.5,106,52,85.8611111111111,87
2017-03-23,9,2,5.01098901098901,5,27,1,7.32234432234432,5,66,4,13.4652014652015,10,543,144,305.534798534799,321,108,31,82.8608058608059,85
2017-03-24,9,1,5.07986111111111,6,33,1,10.5590277777778,5,63,5,16.1527777777778,12,646,144,313.913194444444,322,101,5,71.2847222222222,79
2017-03-25,9,1,4.82291666666667,5,37,1,8.47222222222222,5,39,5,12.6145833333333,11,494,186,325.121527777778,317.5,116,29,79.28125,78.5
2017-03-26,11,1,5.31159420289855,6,30,1,8.18840579710145,5,46,5,12.1268115942029,10,460,156,312.829710144928,312,127,8,84.9927536231884,96.5
2017-03-27,7,1,4.19444444444444,5,34,1,8.70486111111111,5,60,4,14.5416666666667,11,561,152,308.916666666667,297,123,8,72.1944444444444,85
2017-03-28,7,1,3.90942028985507,4,100,1,12.3224637681159,5,76,5,18.3224637681159,12,958,7,347.826086956522,339.5,120,6,72.1159420289855,75
2017-03-29,8,2,4.52777777777778,5,48,1,14.6041666666667,5,118,7,25.1770833333333,16,633,157,347.319444444444,343,141,2,82.3229166666667,82
2017-03-30,7,1,4.55902777777778,5,44,5,14.7916666666667,7.5,102,7,21.3263888888889,17,593,76,302.017361111111,306,147,22,92.9375,93
2017-03-31,9,2,4.8125,5,50,3,13.65625,5,98,6,19.9201388888889,15,747,84,301.232638888889,287,125,4,84.3194444444444,87
2017-04-01,7,1,3.98611111111111,4,42,1,8.90277777777778,5,30,5,9.63541666666667,8,492,177,301.006944444444,302,105,55,90.3541666666667,91
2017-04-02,8,1,5.21875,6,44,1,10.2743055555556,5,83,5,15.0104166666667,10,611,56,290.295138888889,308,121,10,82.15625,83
2017-04-03,10,1,5.12152777777778,6,43,1,10.6388888888889,5,94,5,20.7881944444444,15,762,7,282.746527777778,306.5,133,3,81.0868055555556,77.5
2017-04-04,12,1,5.67708333333333,6,41,2,12.6493055555556,5,104,5,25.2256944444444,16,664,71,330.208333333333,329.5,137,3,86.0659722222222,93.5
2017-04-05,10,2,5.77430555555556,6,54,1,12.21875,5,82,5,20.875,15,561,109,301.086805555556,312.5,122,14,84.6145833333333,94
2017-04-06,8,2,5.32608695652174,6,80,1,14.1594202898551,5,119,5,19.2065217391304,13,1185,50,324.81884057971,318,118,5,84.2355072463768,86.5
2017-04-07,9,1,5.37847222222222,6,55,1,12.7673611111111,5,84,6,14.1354166666667,10,580,50,302.986111111111,308,133,8,97.4027777777778,114
2017-04-08,9,1,5.52777777777778,6,28,2,11.1909722222222,5,92,5,11.5590277777778,8,379,66,250.913194444444,293,137,36,117.034722222222,124
2017-04-09,7,1,5.27083333333333,6,31,1,9.51736111111111,5,21,5,6.70486111111111,6,361,86,261.225694444444,278.5,129,97,116.986111111111,119
2017-04-10,7,1,5.08333333333333,5,35,1,10.6557971014493,5,56,4,9.97101449275362,7,388,7,252.420289855072,287,127,8,108.815217391304,111
2017-04-11,8,1,5.46180555555556,6,51,1,13.3229166666667,5,101,4,21.4270833333333,14,1500,101,293.909722222222,294,126,14,86.9895833333333,92
2017-04-12,13,2,5.61805555555556,6,41,1,12.6701388888889,5,117,5,22.3298611111111,18,948,137,308.694444444444,295,140,23,92.6180555555556,90
2017-04-13,8,1,5.20486111111111,6,39,1,13.2256944444444,5,43,5,13.0590277777778,11,390,122,288.1875,294,139,52,109.614583333333,114
2017-04-14,8,1,4.01041666666667,4.5,54,1,18.0451388888889,5,43,5,11.3333333333333,10,503,90,271.479166666667,274,123,44,88.1701388888889,87.5
2017-04-15,7,1,4.19097222222222,5,53,5,17.6458333333333,5.5,64,5,13.0277777777778,11,446,94,256.267361111111,267.5,116,30,79.6631944444444,83
2017-04-16,7,1,4.22222222222222,4.5,47,1,12.21875,5,44,6,13.3993055555556,11,444,63,285.6875,291.5,148,27,86.7465277777778,84
2017-04-17,8,1,3.84751773049645,4,57,1,16.0886524822695,5,95,5,20.0460992907801,15,798,7,269.925531914894,295,123,4,82.8829787234042,86
2017-04-18,8,1,4.58333333333333,5,68,5,17.6111111111111,9.5,152,5,21.75,14.5,832,50,295.118055555556,313.5,148,2,89.3576388888889,91
2017-04-19,7,1,3.97916666666667,4,38,5,16.9027777777778,10,22,5,8.24652777777778,8,395,79,264.697916666667,303.5,122,83,106.965277777778,107
2017-04-20,8,1,4.64930555555556,5,56,5,19.84375,5,11,5,6.51736111111111,6,391,82,289.454861111111,329.5,120,97,106.350694444444,106
2017-04-21,9,2,4.77011494252874,5,109,5,19.7471264367816,12,16,5,6.53639846743295,6,424,7,248.168582375479,189,128,106,115.337164750958,115
2017-04-22,10,1,5.71080139372822,6,174,1,17.6585365853659,5,39,4,8.06271777003484,6,475,62,306.18118466899,334,122,56,109.240418118467,113
2017-04-23,9,1,4.73263888888889,5,72,5,22.1944444444444,15,25,6,10.7013888888889,10,494,118,299.670138888889,322,128,56,91.5902777777778,89.5
2017-04-24,10,1,5.125,4,101,5,33.0178571428571,5,57,5,13.4892857142857,12,462,7,282.896428571429,309,129,8,87.5678571428571,91
2017-04-25,9,1,4.625,3,75,5,32.2534722222222,22,51,5,12.6319444444444,11,465,108,292.173611111111,305.5,116,15,79.5104166666667,86
2017-04-26,9,1,5.15277777777778,5,84,5,23.6909722222222,13.5,28,4,10.9756944444444,9,452,83,300.861111111111,311.5,110,53,88.8854166666667,91
2017-04-27,9,1,5.32638888888889,6,72,5,17.1458333333333,8.5,32,5,11.7256944444444,10,692,7,330.510416666667,329,98,28,75.8645833333333,78
2017-04-28,9,1,5.22916666666667,6.5,15,1,4.21180555555556,5,19,4,7.65972222222222,7,581,121,309.128472222222,328,93,46,76.0694444444444,79
2017-04-29,9,1,5.1875,6.5,25,1,6.02430555555556,5,35,4,9.20138888888889,7,508,90,295.079861111111,322.5,91,42,75.1041666666667,75
2017-04-30,9,1,4.99305555555556,6,33,1,9.89236111111111,5,24,4,8.11805555555556,7,426,50,279.395833333333,328,111,54,87.1319444444444,88.5
2017-05-01,9,1,5.69097222222222,7,30,1,6.53125,5,104,4,10.6527777777778,6,671,100,292.958333333333,328,119,7,86.7986111111111,82
2017-05-02,9,1,6.09027777777778,7,30,1,9.83333333333333,5,87,6,20.2152777777778,13,680,88,319.618055555556,336,142,3,83.1006944444444,81
2017-05-03,10,1,5.54736842105263,7,31,1,9.79649122807018,5,49,5,12.2175438596491,10,461,111,295.768421052632,320,143,46,105.052631578947,103
2017-05-04,10,1,5.70486111111111,8,45,5,15.0694444444444,6,77,5,15.7222222222222,12,569,90,271.163194444444,312,148,14,97.4826388888889,99
2017-05-05,9,1,4.77394636015326,4,55,1,16.2375478927203,6,35,5,10.8697318007663,9,488,81,289.318007662835,307,109,49,81.9310344827586,81
2017-05-06,10,1,5.37979094076655,6,27,1,7.63763066202091,5,92,4,10.0104529616725,7,648,58,270.672473867596,309,120,9,88.0209059233449,89
2017-05-07,10,1,5.76736111111111,7,27,1,9.55208333333333,5,69,5,11.2083333333333,8,425,50,277.604166666667,322.5,135,17,90.71875,93
2017-05-08,10,1,5.66319444444444,6.5,30,1,10.4131944444444,5,91,5,15.4340277777778,12,714,7,277.482638888889,313,143,8,93.7604166666667,93.5
2017-05-09,12,1,5.625,8,148,5,16.3819444444444,6,51,5,14.03125,12,733,50,267.65625,305,131,30,92.5069444444444,96.5
2017-05-10,9,1,4.80902777777778,5.5,28,1,8.54861111111111,5,36,4,9.77083333333333,8,354,50,228.878472222222,280.5,85,22,61.1423611111111,63
2017-05-11,9,1,4.21180555555556,4,31,1,6.81597222222222,5,33,3,9.28819444444444,6,498,7,284.694444444444,305,97,8,80.7152777777778,84
2017-05-12,6,1,3.5,3.5,5,2,3.5,3.5,11,5,8,8,350,252,301,301,84,80,82,82
2017-05-14,7,1,3.53281853281853,3,33,1,8.44401544401544,5,103,5,12.5405405405405,8,549,113,291.223938223938,304,105,1,65.9189189189189,70
2017-05-15,8,1,3.89198606271777,4,40,1,9.59581881533101,5,57,5,14.0278745644599,10,438,53,263.909407665505,318,113,13,77.6550522648084,79
2017-05-16,15,1,4.10992907801418,4,26,1,9.98581560283688,5,50,4,11.0496453900709,9,993,51,272.758865248227,330.5,119,19,92.113475177305,97
2017-05-17,6,1,3.82291666666667,4,30,5,12.09375,6.5,86,5,16.15625,12,591,66,283.652777777778,333.5,138,9,92.4236111111111,95.5
2017-05-18,8,1,3.05555555555556,3,32,1,10.8506944444444,5,73,4,12.7083333333333,10,799,7,283.420138888889,336,118,8,84.7986111111111,87
2017-05-19,9,1,3.98850574712644,4,33,1,10.3409961685824,7,58,4,15.3869731800766,11,576,50,312,364,128,20,87.9961685823755,85
2017-05-20,7,1,3.33797909407666,3,31,1,10.5365853658537,5,66,5,14.3379790940767,10,533,50,246.606271777003,337,149,26,98.6480836236934,101
2017-05-21,6,1,3.84375,4,45,2,11.9826388888889,5,30,4,6.51388888888889,5,567,50,262.989583333333,344,131,74,107.569444444444,109
2017-05-22,7,1,3.39583333333333,3,35,5,13.0520833333333,7,42,5,11.9583333333333,10,694,7,294.274305555556,337,141,8,101.100694444444,103.5
2017-05-23,8,1,2.92361111111111,3,48,5,17.4236111111111,8.5,60,5,13.46875,10,542,65,271.715277777778,327,155,11,99.7638888888889,104.5
2017-05-24,8,1,3.0530035335689,3,52,5,15.416961130742,5,28,4,7.97173144876325,6,666,50,274.604240282686,338,130,64,106.519434628975,107
2017-05-25,6,1,2.59375,2.5,79,5,21.6180555555556,10,29,4,9.39930555555556,8,708,55,291.392361111111,325,122,66,99.2534722222222,99
2017-05-26,6,1,2.79861111111111,3,73,5,24.7256944444444,13.5,42,6,12.7638888888889,12,874,80,322,329,124,26,86.6805555555556,93
2017-05-27,6,1,2.67708333333333,3,80,1,19.3229166666667,5,30,5,10.1458333333333,9,701,58,315.90625,332,130,6,92.7152777777778,96.5
2017-05-28,5,1,2.26041666666667,2,142,5,24.4618055555556,6,21,4,7.23958333333333,7,625,71,294.364583333333,324,115,51,92.4270833333333,95
2017-05-29,4,1,2.10069444444444,2,27,1,8.79861111111111,5,25,4,8.16666666666667,7,569,57,274.270833333333,314,97,47,78.78125,80.5
2017-05-30,7,1,2.62897526501767,3,28,1,9.91519434628975,5,28,4,10.0247349823322,9,772,50,333.268551236749,332,110,33,80.8056537102474,82
2017-05-31,5,1,2.61458333333333,3,32,2,11.125,5,39,5,10.34375,8,611,80,306.909722222222,334,136,48,103.805555555556,102
2017-06-01,7,1,3.11458333333333,3,55,5,16,8,37,5,11.1284722222222,10,513,50,258.072916666667,332.5,136,60,104.152777777778,105.5
2017-06-02,6,1,2.92361111111111,3,67,5,27.0138888888889,18,54,5,11.9756944444444,10,612,50,293.527777777778,340.5,144,58,99.2361111111111,99
2017-06-03,5,1,2.01388888888889,2,60,5,20.1180555555556,10.5,36,4,9.55208333333333,8,479,50,255.052083333333,317.5,121,60,101.527777777778,106
2017-06-04,5,1,2.89930555555556,3,47,2,13.8645833333333,5,28,4,8.77777777777778,8,403,50,270.944444444444,322,125,54,91.6458333333333,93
2017-06-05,5,1,2.54513888888889,3,41,1,12.1111111111111,5,53,4,11.7152777777778,10,533,50,262.440972222222,334,128,21,92.4722222222222,100
2017-06-06,5,1,2.43055555555556,2,37,1,11.8333333333333,5,78,4,14.0798611111111,9,623,51,323.013888888889,348.5,122,16,87.6840277777778,92
2017-06-07,7,1,2.70138888888889,3,37,3,13.1701388888889,5,50,4,13.4722222222222,11,848,50,320.892361111111,349,158,5,96.1354166666667,101.5
2017-06-08,16,1,3.81549815498155,4,36,4,12.309963099631,5,38,4,8.76383763837638,6,428,7,254.80442804428,341,147,8,66.9225092250923,103
2017-06-09,7,1,3.57291666666667,4,40,5,16.84375,9,77,5,15.2291666666667,13,1150,50,285.336805555556,338.5,131,8,58.1423611111111,35.5
2017-06-10,6,1,3.60416666666667,4,45,5,16.5138888888889,10,40,5,12.1909722222222,10.5,937,71,336.295138888889,349,174,8,77.9027777777778,100
2017-06-11,7,1,3.27777777777778,4,47,5,15.6354166666667,5.5,75,4,9.87152777777778,8,817,54,276.236111111111,339,132,8,55.8263888888889,66.5
2017-06-12,8,1,3.53125,4,62,1,13.3888888888889,5,24,4,8.70833333333333,7,815,50,310.013888888889,345,121,8,55.7361111111111,35
2017-06-13,8,1,3.75347222222222,4,60,3,16.4722222222222,5,59,4,11.5,8,611,57,275.774305555556,326.5,135,8,57.96875,39
2017-06-14,7,1,3.21527777777778,3,71,5,24.5069444444444,14,35,5,11.8333333333333,11,704,50,266.482638888889,329,149,8,57.5451388888889,27
2017-06-15,6,1,2.80427046263345,3,148,1,26.5978647686833,5,80,5,14.9964412811388,13,783,7,314.284697508897,354,156,8,83.6832740213523,93
2017-06-16,8,1,2.55902777777778,2,156,5,19.4444444444444,5.5,93,4,12.6111111111111,9,724,55,280.215277777778,330,145,9,105.5625,109
2017-06-17,8,1,2.72916666666667,3,44,5,15.2986111111111,7.5,61,4,10.6111111111111,8,592,50,267.934027777778,341,135,50,108.079861111111,107
2017-06-18,8,1,2.86805555555556,3,52,4,15.1979166666667,5,44,4,10.8333333333333,9,659,50,290.628472222222,362,141,49,103.53125,112
2017-06-19,12,1,2.6875,2,43,1,12.5104166666667,5,67,5,12.3368055555556,9.5,527,7,243.204861111111,342.5,140,8,106.770833333333,112
2017-06-20,14,1,2.28472222222222,2,86,1,11.1909722222222,5,55,5,11.2256944444444,10,748,7,342.590277777778,357,148,8,108.024305555556,109
2017-06-21,5,1,1.85069444444444,1,50,1,16.4097222222222,5,43,5,11.46875,9,987,51,360.822916666667,365,159,39,115.545138888889,125.5
2017-06-22,7,1,2.46527777777778,2,59,5,21.1076388888889,10,30,5,12.2291666666667,11,752,7,322.576388888889,363,144,47,108.993055555556,115
2017-06-23,6,1,3.28472222222222,3.5,53,5,18.4791666666667,10,44,4,12.84375,11,589,50,291.024305555556,348,142,44,105.465277777778,108.5
2017-06-24,7,1,3.40972222222222,4,89,2,19.3923611111111,5,72,4,12.40625,10,821,50,322.072916666667,366,140,12,91,93.5
2017-06-25,7,1,3.43402777777778,4,64,5,22.7951388888889,9.5,47,4,10.2777777777778,9,812,50,277.409722222222,344,108,34,77.1631944444444,83
2017-06-26,6,1,3.07291666666667,3,65,5,18.5625,11.5,33,5,12.1076388888889,10.5,750,54,308.607638888889,354.5,123,29,84.3888888888889,82
2017-06-27,5,1,3,3,63,5,34,34,17,11,14,14,391,183,287,287,70,65,67.5,67.5
2017-06-28,8,1,3.14035087719298,3,114,1,13.9157894736842,5,21,4,8.63859649122807,7,499,7,216.224561403509,264,78,8,57.5754385964912,60
2017-06-29,6,1,3.38541666666667,4,31,1,9.17013888888889,5,27,4,8.69097222222222,8,526,50,281.072916666667,333.5,103,53,78.8819444444444,79
2017-06-30,7,1,4.19444444444444,5,26,1,7.30208333333333,5,44,4,8.92013888888889,7,507,50,267.489583333333,362,101,42,73.875,75
2017-07-01,8,1,4.29513888888889,5,21,1,7.49305555555556,5,38,4,10.3888888888889,9,542,50,297.21875,369.5,103,24,72.1875,70.5
2017-07-02,7,1,4.45138888888889,5,33,1,9.4375,5,119,4,13.59375,9,718,54,306.559027777778,363,110,4,78.5347222222222,84
2017-07-03,9,1,3.89547038327526,4,35,1,9.09059233449477,5,22,4,7.99651567944251,6,734,7,285.240418118467,349,119,8,96.7735191637631,97
