FECHA,max_SO2,min_SO2,mean_SO2,median_SO2,max_PART,min_PART,mean_PART,median_PART,max_NO2,min_NO2,mean_NO2,median_NO2,max_CO,min_CO,mean_CO,median_CO,max_O3,min_O3,mean_O3,median_O3
2018-01-30,11,1,3.77289377289377,4,38,1,11.989010989011,5,55,4,12.7032967032967,10,1692,10,262.278388278388,224,138,6,94.2600732600733,99
2018-01-31,7,1,3.79442508710801,4,20,1,6.15679442508711,5,56,1,11.8675958188153,8,799,7,222.752613240418,191,99,8,59.4947735191638,64
2018-02-01,9,1,3.91319444444444,4,25,1,8.39930555555556,5,40,4,9.22916666666667,7,978,10,247.708333333333,193,114,50,93.2118055555556,94
2018-02-02,9,1,5.37152777777778,6,91,1,16.0520833333333,5,77,4,16.9340277777778,10,949,7,232.125,179.5,125,1,70.0555555555556,77.5
2018-02-03,9,1,5.21180555555556,6,301,1,15.2152777777778,5,61,3,15.9236111111111,12,1078,10,263.427083333333,248.5,104,1,64.0277777777778,65
2018-02-04,9,1,5.48363636363636,6,74,1,10.7163636363636,5,60,4,20.8109090909091,17,725,10,257.458181818182,219,107,1,53.8909090909091,59
2018-02-05,20,1,4.62114537444934,4,61,1,13.6740088105727,5,39,4,10.5726872246696,8,956,16,268.15859030837,198,148,8,102.15859030837,108
2018-02-06,9,1,4.6085409252669,5,56,1,13.8718861209964,5,56,4,10.8220640569395,8,750,10,216.017793594306,168,134,8,96.153024911032,95
2018-02-07,9,1,5.35191637630662,4,88,3,15.0522648083624,5,70,3,27.2439024390244,28,924,50,297.331010452962,325,92,1,33.3135888501742,26
2018-02-08,9,1,4.27083333333333,4,40,5,13.3680555555556,10,35,4,12.5,11,812,11,251.270833333333,159.5,127,26,88.0416666666667,88
2018-02-09,11,1,5.67132867132867,6,32,1,9.39160839160839,5,65,4,23.4755244755245,18,800,55,284.251748251748,290,86,1,41,43
2018-02-10,8,1,4.99305555555556,5,34,1,7.86111111111111,5,20,3,6.38888888888889,5.5,1654,10,399.340277777778,210,121,86,106.590277777778,107
2018-02-11,11,1,5.40972222222222,5,49,2,16.5833333333333,5,75,5,32.1666666666667,27,1245,51,363.236111111111,322.5,72,1,34.6180555555556,41
2018-02-12,9,1,2.75,3,52,1,18.7152777777778,5,51,3,17.2986111111111,14,1259,10,233.152777777778,217.5,110,8,58.5833333333333,56
2018-02-13,7,1,2.63888888888889,3,30,1,7.11111111111111,5,39,3,10.3194444444444,9,1005,78,301.201388888889,221.5,87,33,68.7777777777778,69
2018-02-14,6,1,3.40972222222222,4,40,1,12.4652777777778,5,49,3,14.4930555555556,11,855,42,246.25,197,108,18,64.5347222222222,64.5
2018-02-15,8,1,4.61111111111111,4,36,1,13.0208333333333,5,76,5,21.8611111111111,16,941,22,360.305555555556,355,81,2,47.6458333333333,57
2018-02-16,27,1,14.6805555555556,8,72,1,10.2569444444444,5,92,3,9.98611111111111,4,840,10,172.701388888889,110,128,6,75.5694444444444,83
2018-02-17,10,2,5.09027777777778,5,70,1,14.1597222222222,5,105,1,15,6,1005,10,338.819444444444,314,95,1,59.25,66.5
2018-02-18,8,1,5.15972222222222,6,45,3,13.5,5,110,3,30.0694444444444,19,997,99,559.909722222222,548.5,83,4,46.5138888888889,48
2018-02-19,9,1,5.41379310344828,6,55,1,14.0492610837438,5,80,4,23.2118226600985,14,920,10,198.128078817734,177,78,3,44.5566502463054,42
2018-02-20,8,1,4.05208333333333,5,35,1,9.46527777777778,5,54,4,10.25,8,964,7,275.565972222222,217,105,8,76.5451388888889,78
2018-02-21,11,2,3.84027777777778,4,27,1,7.53125,5,29,1,8.06944444444444,7,642,7,220.979166666667,195,122,8,71.7013888888889,70
2018-02-22,10,1,5.30902777777778,6,56,4,13.5347222222222,5,65,1,12.96875,10,1034,105,403.552083333333,393.5,113,2,33.9652777777778,29
2018-02-23,8,1,4.08727272727273,4,29,1,9.33454545454545,5,36,3,10.2509090909091,8,919,50,211.265454545455,186,109,21,76.8072727272727,74
2018-02-24,22,1,4.83623693379791,5,45,1,11.7526132404181,5,88,3,15.2891986062718,9,1186,7,223.721254355401,125,110,4,73.205574912892,77
2018-02-25,10,1,2.92013888888889,3,105,1,22.4618055555556,5,100,3,21.875,15.5,1055,17,302.767361111111,230.5,98,2,57.9479166666667,62
2018-02-26,10,1,4.51388888888889,4,43,1,10.0694444444444,5,55,4,11.3819444444444,9,810,42,229.451388888889,185,121,31,97.9583333333333,106
2018-02-27,10,1,4.99641577060932,5,43,1,13.1397849462366,5,75,4,13.8530465949821,9,1523,10,196.487455197133,204,141,6,95.9820788530466,97
2018-02-28,8,1,4.28,4,70,2,14.9490909090909,5,69,6,26.5381818181818,19,872,7,333.843636363636,325,94,1,44.4181818181818,42
2018-03-01,8,1,4.25783972125436,4,32,1,6.89198606271777,5,49,4,10.7630662020906,7,994,11,294.881533101045,306,83,10,58.3728222996516,65
2018-03-02,9,1,3.51041666666667,4,97,1,18.2743055555556,5,69,3,10.6875,9,1630,10,226.784722222222,208.5,125,11,82.0798611111111,82.5
2018-03-03,9,1,4.54513888888889,4,92,1,15.9444444444444,5,75,4,13.7291666666667,10,854,10,227.770833333333,206.5,122,3,71.9236111111111,80.5
2018-03-04,9,1,4.69097222222222,5,38,1,7.77430555555556,5,45,4,10.8159722222222,7,1074,7,261.607638888889,226.5,108,8,77.5729166666667,84
2018-03-05,21,1,4.8125,4,40,1,5.89236111111111,5,67,4,26.6770833333333,26,1589,7,254.229166666667,205,121,1,36.8888888888889,34
2018-03-06,10,1,5.21180555555556,5,54,1,9.67708333333333,5,97,2,18.9409722222222,11,1262,21,361.097222222222,261.5,111,1,52.7708333333333,59
2018-03-07,7,1,3.50347222222222,4,42,1,7.41666666666667,5,70,3,9.23958333333333,7,1098,10,198.961805555556,173,115,3,74.2847222222222,76
2018-03-08,11,1,4.01736111111111,4,52,1,13.9340277777778,5,64,4,18.3923611111111,10,1003,10,302.979166666667,273,136,1,64.7048611111111,51
2018-03-09,17,1,5.25694444444444,5,39,1,12.1631944444444,5,79,4,14.6006944444444,10,643,11,215.465277777778,217,110,8,83.5034722222222,92
2018-03-10,9,1,3.625,4,48,1,13.9131944444444,5,41,2,10.9756944444444,9,672,7,198.159722222222,200.5,128,8,75.6875,77
2018-03-11,11,1,4.28472222222222,4,30,1,7.82638888888889,5,40,5,10.4340277777778,9,752,7,203.579861111111,174,133,8,91.3159722222222,95
2018-03-12,14,1,3.35763888888889,3,87,1,15.5486111111111,5,97,4,22.7083333333333,15,1071,7,326.25,303,117,7,61.9409722222222,64
2018-03-13,7,1,3.70833333333333,4,26,1,6.25347222222222,5,57,2,13.4756944444444,9,703,50,234.368055555556,216,96,2,64.6423611111111,67
2018-03-14,13,1,4.62847222222222,4,54,1,10.2708333333333,5,82,3,13.9270833333333,6,1120,10,247.934027777778,203.5,110,1,83.1493055555556,92
2018-03-15,25,1,7.38541666666667,7,42,1,12.6840277777778,5,50,1,8.72916666666667,7,1365,7,154.267361111111,128,142,44,93.6631944444444,91
2018-03-16,21,1,4.12871287128713,4,60,1,12.6633663366337,5,52,4,18.7623762376238,15,1036,7,259.217821782178,185,128,4,69.1188118811881,70
2018-03-17,19,1,5.49825783972125,5,55,1,13.8536585365854,5,77,1,19.4390243902439,15,989,37,303.04181184669,244,128,3,71.4390243902439,74
2018-03-18,24,1,10.3194444444444,8,52,1,13.7326388888889,5,33,3,9.89583333333333,9,1352,17,242.118055555556,176.5,125,31,91.3333333333333,97
2018-03-19,7,1,4.51388888888889,5,49,1,8.96527777777778,5,60,3,13.375,9.5,931,12,211.194444444444,193.5,102,1,72.2326388888889,74
2018-03-20,8,1,4.46875,5,61,1,19.6979166666667,5,104,1,17.0416666666667,8,860,71,283.986111111111,242,100,1,66.8819444444444,76.5
2018-03-21,7,1,5.08727272727273,6,27,1,6.16363636363636,5,40,2,7.09818181818182,5,863,10,217.530909090909,189,126,8,87.5418181818182,93
2018-03-22,13,1,4.4375,4,36,1,5.29861111111111,5,78,3,13.2222222222222,7,1041,49,228.454861111111,181,99,2,67.4513888888889,77
2018-03-23,7,1,3.29861111111111,4,54,1,11.28125,5,134,3,13.1319444444444,8,1186,7,241.590277777778,206,105,1,71.6701388888889,76
2018-03-24,22,1,5.98958333333333,6,93,1,16.7951388888889,5,86,3,22.1666666666667,10,1666,10,281.083333333333,166,137,1,83.8645833333333,111
2018-03-25,18,1,4.60869565217391,4,46,1,11.2536231884058,5,101,4,21.3804347826087,13,1017,50,328.789855072464,335.5,86,2,53.0652173913044,64
2018-03-26,8,1,3.50180505415162,4,61,5,16.8086642599278,5,111,4,18.9675090252708,10,1229,10,257.101083032491,214,132,1,81.4404332129964,93
2018-03-27,10,1,5.10861423220974,5,34,1,10.2958801498127,5,29,2,6.54681647940075,5,751,7,236.494382022472,223,140,8,79.187265917603,77
2018-03-28,8,1,3.73519163763066,4,48,1,11.616724738676,5,57,3,13.198606271777,10,1097,10,236.188153310105,161,129,10,82.9233449477352,83
2018-03-29,9,1,4.51388888888889,5,60,1,13.8784722222222,5,123,3,19.7569444444444,13,1256,10,275.923611111111,227.5,125,1,84.5694444444444,94
2018-03-30,9,1,5.10416666666667,6,54,1,14.1319444444444,5,105,3,28.0763888888889,20,883,10,359.440972222222,351.5,90,1,47.7604166666667,52
2018-03-31,8,1,4.69097222222222,5,79,1,28.3854166666667,5,64,3,8.39236111111111,7,1057,10,256.486111111111,185,115,42,95.3993055555556,97.5
2018-04-01,15,1,4.57638888888889,5,56,1,11.2222222222222,5,97,5,17.0833333333333,11,680,50,213.618055555556,213.5,112,3,78.2569444444444,80
2018-04-02,9,1,3.74652777777778,4,72,4,19.7673611111111,5,76,4,20.0868055555556,16,980,10,283.253472222222,287,127,1,55.1215277777778,61.5
2018-04-03,17,1,5.01041666666667,4,66,1,14.4548611111111,5,135,4,19.6006944444444,14,1033,10,384.274305555556,370,138,1,59.7013888888889,51
2018-04-04,9,1,4.66161616161616,5,87,1,10.3282828282828,5,50,4,11.1666666666667,7,937,10,200.974747474747,197.5,140,13,109.378787878788,117
2018-04-05,10,1,5.63888888888889,5,75,5,14.3159722222222,5,125,3,10.6319444444444,6,1069,12,284.326388888889,210,134,1,112.03125,122
2018-04-06,10,1,4.25347222222222,4,37,1,6.70138888888889,5,77,2,13.3819444444444,8,923,10,284.760416666667,195.5,127,21,84.09375,86
2018-04-07,13,1,4.31944444444444,4,78,1,17.4513888888889,5,115,4,19.2083333333333,11,1616,7,276.371527777778,230,102,1,61.8020833333333,65.5
2018-04-08,14,1,5.51041666666667,6,56,1,11.4513888888889,5,85,5,19.8923611111111,13,949,10,261.96875,198.5,123,1,62.8923611111111,60.5
2018-04-09,15,1,4.67708333333333,5,38,1,8.79166666666667,5,49,3,9.04166666666667,6,956,12,280.284722222222,203.5,124,33,83.65625,85
2018-04-10,16,1,5.19444444444444,5,30,1,7.78472222222222,5,40,1,8.20833333333333,7,588,7,142.465277777778,159.5,110,8,73.3958333333333,71
2018-04-11,10,1,4.40972222222222,5,123,1,17.2361111111111,5,45,4,17.1493055555556,14,984,10,257.420138888889,250.5,111,16,75.40625,75
2018-04-12,7,1,4.28795811518325,4,69,1,12.2303664921466,5,125,5,21.7958115183246,13,855,10,321.267015706806,341,123,6,63.3141361256544,68
2018-04-13,22,1,5.62717770034843,5,35,1,11.3031358885017,5,66,4,13.4390243902439,10,1872,7,296.170731707317,171,126,14,76.5470383275261,75
2018-04-14,5,4,4.5,4.5,55,5,30,30,79,5,42,42,706,303,504.5,504.5,75,4,39.5,39.5
2018-04-15,9,1,4.58391608391608,5,61,5,22.7167832167832,5,78,1,21.2237762237762,14,1131,10,317.15034965035,296,105,8,55.1608391608392,58.5
2018-04-16,9,1,4.90355329949239,5,76,1,15.0913705583756,5,83,6,28.6751269035533,18,1041,7,403.624365482233,385,76,1,36.6243654822335,38
2018-04-17,9,1,4.1602787456446,5,64,1,19.7003484320557,5,35,4,12.2996515679443,12,1471,10,264.358885017422,199,164,26,93.2926829268293,95
2018-04-18,9,1,3.4375,3,59,1,11.4409722222222,5,78,2,14.9479166666667,10,1762,10,320.743055555556,218,105,1,68.9583333333333,76
2018-04-19,8,1,4.79513888888889,5,78,1,13.9444444444444,5,77,3,12.125,6,960,10,218.333333333333,190.5,118,1,80.0173611111111,85
2018-04-20,11,1,4.43508771929825,4,40,1,7.54385964912281,5,39,3,7.87017543859649,6,600,10,199.971929824561,180,132,30,89.8912280701754,88
2018-04-21,10,1,3.45138888888889,3,89,1,21.0625,5,29,3,7.78819444444444,6,1383,10,219.104166666667,204.5,120,8,90.4166666666667,98
2018-04-22,11,1,5.20138888888889,6,46,5,14.71875,5,57,3,12.8229166666667,9,1030,7,197.319444444444,174,138,8,96.4375,97
2018-04-23,9,1,4.51408450704225,5,72,1,8.22183098591549,5,84,3,14.3274647887324,10,734,7,234.996478873239,198,101,3,65.6514084507042,70
2018-04-24,17,1,5.26736111111111,6,68,4,17.0763888888889,8.5,75,4,24.8784722222222,17,1804,42,368.506944444444,287,99,1,37.6458333333333,41
2018-04-25,9,1,4.89930555555556,7,49,5,13.2881944444444,5,24,1,8.60763888888889,8,1029,43,218.131944444444,146,125,8,87.2708333333333,90
2018-04-26,17,1,5.34722222222222,5,98,5,17.8506944444444,5,106,4,35.5416666666667,32,1944,10,379.850694444444,310,109,1,34.8229166666667,30
2018-04-27,9,1,5.3125,6,56,1,12.5972222222222,5,132,4,21.21875,13,1914,7,330.15625,264,127,1,69.3923611111111,70
2018-04-28,12,1,4.93301435406699,6,42,5,13.3014354066986,7,65,4,18.4066985645933,13,1024,7,264.133971291866,206,113,5,62.1866028708134,60
2018-04-29,9,1,4.64459930313589,5,87,1,16.0034843205575,5,71,4,12.9094076655052,11,1647,15,297.442508710801,245,125,22,86.4912891986063,85
2018-04-30,6,1,4.06944444444444,5,64,1,7.78472222222222,5,63,3,8.96875,7,776,114,239.944444444444,209,99,4,63.1736111111111,61
2018-05-01,15,1,4.93402777777778,5,60,1,12.5972222222222,5,69,4,18.5694444444444,12,795,11,230.840277777778,239,119,14,71.4340277777778,71
2018-05-02,13,1,4.89583333333333,5,73,1,13.4756944444444,5,126,3,16.0694444444444,10,1677,10,247.729166666667,184.5,165,1,98.9444444444444,94
2018-05-03,22,1,5.93055555555556,6,57,1,10.6145833333333,5,88,3,13.5833333333333,9,881,7,241.708333333333,176,130,5,93.9548611111111,103
2018-05-04,14,1,5.22456140350877,5,86,2,20.4175438596491,5,110,4,24.9894736842105,13,1774,10,294.449122807018,211,129,1,63.4315789473684,69
2018-05-05,21,1,5.19097222222222,5,71,5,18.9722222222222,11.5,109,4,23.2222222222222,16,1568,11,347.302083333333,301,114,1,54.4618055555556,53
2018-05-06,9,1,3.48263888888889,3,127,1,24.9305555555556,5,53,4,14.3958333333333,11,693,7,200.288194444444,205.5,123,1,68.7638888888889,72
2018-05-07,9,2,4.87847222222222,5,45,1,7.25347222222222,5,26,3,7.15972222222222,6,1035,38,213.440972222222,159,150,44,93.6180555555556,95
2018-05-08,8,1,4.5,4.5,13,5,9,9,9,8,8.5,8.5,156,62,109,109,100,96,98,98
2018-05-11,9,1,4.82867132867133,5,48,1,13.7972027972028,5,78,4,11.534965034965,10,1042,10,211.734265734266,162.5,121,8,80.3146853146853,83.5
2018-05-12,9,1,4.85416666666667,7,39,1,10.3125,5,29,3,9.41319444444444,7.5,1011,15,262.798611111111,158.5,125,18,86.9791666666667,86.5
2018-05-13,10,1,5.07291666666667,5,67,2,14.0208333333333,5,66,3,16.2118055555556,12,1371,10,213.798611111111,212,122,1,56.75,45
2018-05-14,8,2,5.34027777777778,5.5,136,1,9.55555555555556,5,85,4,23.3090277777778,15.5,966,10,384.590277777778,360,140,3,65.5416666666667,63.5
2018-05-15,8,1,3.12152777777778,3,64,1,14.8159722222222,5,21,2,5.82638888888889,5,806,11,223.652777777778,186,142,34,87.7326388888889,91
2018-05-16,7,1,4.37090909090909,5,28,1,7.53090909090909,5,39,3,9.85090909090909,8,902,7,230.818181818182,172,105,8,75.1563636363636,82
2018-05-17,15,1,5.48263888888889,6,78,1,18.0138888888889,5,138,3,28.0416666666667,16,1162,10,223.711805555556,220.5,161,1,69.7638888888889,60
2018-05-18,8,1,4.56944444444444,5,88,1,11.0659722222222,5,27,2,7.19791666666667,6,1011,50,228.631944444444,216,136,72,96.6909722222222,96
2018-05-19,16,1,4.98263888888889,5,62,1,18.1770833333333,5,63,5,26.125,22,1198,10,349.09375,322.5,99,1,24.1840277777778,18
2018-05-20,12,1,4.49652777777778,5,52,1,13.4131944444444,5,66,2,10.1388888888889,7,662,10,148.190972222222,165.5,137,1,99.7430555555556,110
2018-05-21,9,1,4.33333333333333,4,32,1,5.68055555555556,5,48,3,13.0069444444444,10,542,31,234.378472222222,216.5,106,12,64.4861111111111,64
2018-05-22,11,1,4.80656934306569,5,54,5,15.9379562043796,5,72,6,27.0729927007299,23,1616,10,365.616788321168,324.5,143,1,38.9452554744526,31.5
2018-05-23,9,1,4.57638888888889,5,57,5,14.0625,5,25,3,6.95833333333333,6,2021,11,335.065972222222,178,168,1,113.986111111111,111
2018-05-24,7,1,4.35416666666667,5,56,1,8.45833333333333,5,41,2,9.08333333333333,6,606,35,182.225694444444,154.5,119,8,82.7534722222222,87
2018-05-25,12,1,4.26388888888889,4,68,1,12.8263888888889,5,85,1,10.9861111111111,4,1237,19,225.486111111111,139.5,95,8,61.6875,68
2018-05-26,9,1,3.75694444444444,4,65,1,10.6319444444444,5,119,2,14.7013888888889,10,1143,7,267.548611111111,214,134,5,77.6111111111111,82
2018-05-27,10,1,4.25694444444444,5,160,5,21.9201388888889,5,128,3,17.09375,8,1617,10,289.184027777778,202,138,3,79.1215277777778,90
2018-05-28,9,1,4.81978798586572,5,28,1,8.86219081272085,5,64,1,12.3286219081272,6,902,32,232.876325088339,211,107,2,65.5441696113074,74
2018-05-29,11,1,4.90277777777778,6,80,1,22.8402777777778,5,63,4,12.8576388888889,8,1251,7,171.854166666667,186,148,8,92.0451388888889,117.5
2018-05-30,10,1,4.64583333333333,5,146,1,18.7326388888889,5,106,5,21.4131944444444,13,1266,7,379.934027777778,269.5,100,1,59.3888888888889,64.5
2018-05-31,8,1,2.86805555555556,3,55,1,10.75,5,81,3,10.6527777777778,7,895,10,199.600694444444,186,128,1,78.4895833333333,88
2018-06-01,17,1,4.48263888888889,5,30,1,7.51041666666667,5,84,2,15.4479166666667,10,1023,7,238.451388888889,167,128,8,76.53125,83
2018-06-02,8,1,4.93402777777778,5,81,1,20.1909722222222,5,84,1,16.3680555555556,11,1691,54,445.222222222222,337.5,112,1,39.5104166666667,33
2018-06-03,9,1,3.97916666666667,5,61,1,10.3263888888889,5,22,3,7.46875,6,984,22,247.611111111111,239,113,8,66.3888888888889,72
2018-06-04,7,1,3.69791666666667,4,61,4,14.0138888888889,5,70,4,14.6493055555556,10,873,10,285.788194444444,268,106,6,56.53125,58
2018-06-05,31,1,4.43055555555556,4,73,1,7.86458333333333,5,87,3,14.75,9,914,55,260.506944444444,263.5,95,1,66.3368055555556,70
2018-06-06,10,1,4.13120567375887,5,56,1,7.86524822695035,5,65,4,14.936170212766,9.5,803,10,225.27304964539,250,118,1,66.1205673758865,74
2018-06-07,11,1,4.84027777777778,5,59,3,18.4548611111111,5,85,3,19.9513888888889,11,1045,10,245.684027777778,202,130,1,81.3055555555556,86.5
2018-06-08,8,1,4.58680555555556,5,47,1,9.31944444444444,5,88,3,13.2569444444444,6,1060,10,221.545138888889,177.5,102,1,55.3229166666667,56
2018-06-09,15,1,5.57986111111111,5,69,1,15.3923611111111,5,71,4,13.6909722222222,9,1276,10,244.246527777778,186,130,8,91.8402777777778,98.5
2018-06-10,7,1,3.58680555555556,4,75,1,9.80902777777778,5,25,3,7.375,6,923,10,194.708333333333,150.5,88,20,65.4965277777778,68
2018-06-11,8,1,2.99305555555556,3,59,1,12.4444444444444,5,35,3,9.29166666666667,8,1042,10,269.635416666667,217.5,103,5,66.4791666666667,73
2018-06-12,11,1,4.59722222222222,4,61,1,11.4409722222222,5,51,1,7.41319444444444,6,894,23,240.576388888889,212.5,115,14,71.9166666666667,70
2018-06-13,12,1,5.19791666666667,6,76,2,18.7916666666667,12,112,3,23.4895833333333,12,1191,10,355.663194444444,321,127,1,69.5138888888889,78
2018-06-14,8,1,4.14930555555556,5,63,3,16.3888888888889,5,76,3,13.2083333333333,9,1054,10,250.902777777778,179,142,8,82.3680555555556,83
2018-06-15,13,1,4.75627240143369,4,81,1,13.0430107526882,5,107,4,19.8458781362007,11,1062,10,289.956989247312,242,104,1,59.7455197132617,65
2018-06-16,8,1,5.73611111111111,7,35,1,6.39236111111111,5,44,1,6.53819444444444,5,779,7,298.263888888889,293.5,136,8,78.3506944444444,77
2018-06-17,13,1,4.32291666666667,5,76,1,11.9965277777778,5,86,3,16.65625,10,923,10,280.041666666667,215.5,106,1,59.2013888888889,76
2018-06-18,11,1,3.75179856115108,4,60,1,12.9964028776978,5,60,3,11.0647482014388,8,1559,10,278.179856115108,202,132,8,86.9136690647482,97.5
2018-06-19,12,1,4.72535211267606,6,41,1,11.169014084507,5,76,3,13.0492957746479,9,1440,7,245.87676056338,157,109,8,77.1161971830986,77
2018-06-20,21,1,4.82624113475177,5,67,4,13.1099290780142,5,110,4,33.2304964539007,27,1030,10,280.131205673759,219.5,130,1,43.5141843971631,40
2018-06-21,7,1,3.22916666666667,4,52,1,12.53125,5,44,3,8.53819444444444,6,717,7,187.086805555556,178,139,8,59.2326388888889,71
2018-06-22,10,1,5.28326180257511,6,55,5,14.3991416309013,5,81,3,16.3004291845494,10,1872,72,285.317596566524,207,112,1,67.8884120171674,68
2018-06-23,10,1,3.80487804878049,4,111,1,20.9407665505226,5,83,1,17.7595818815331,14,853,10,214.414634146341,174,110,1,56.7386759581882,62
2018-06-24,11,1,3.26940639269406,3,143,5,40.5114155251142,8,78,3,11.3287671232877,8,836,19,250.853881278539,209,136,15,83.6392694063927,84
2018-06-25,7,1,4.27464788732394,5,52,1,7.49647887323944,5,27,3,7.00352112676056,6,845,61,253.489436619718,201.5,107,60,89.693661971831,89
2018-06-26,8,1,4.98611111111111,6,78,1,14.7118055555556,5,113,7,26.9965277777778,16,1679,10,417.954861111111,336,113,1,61.8715277777778,65
2018-06-27,8,1,3.92361111111111,4,54,1,9.11458333333333,5,65,4,14.3645833333333,10,436,10,218.774305555556,225,108,1,56.9756944444444,62
2018-06-28,8,1,4.37229437229437,5,38,1,7.11255411255411,5,28,2,8.35930735930736,7,830,7,251.415584415584,211,121,8,84.6796536796537,92
2018-06-29,14,1,5.85663082437276,6,75,1,16.5125448028674,5,100,3,31.4910394265233,23,1462,10,323.297491039427,282,109,1,37.6810035842294,34
2018-06-30,7,1,4.60278745644599,5,28,1,8.0801393728223,5,39,3,10.0278745644599,7,968,7,267.062717770035,182,111,44,88.7177700348432,93
2018-07-01,22,1,3.91319444444444,3,75,1,12.6909722222222,5,43,3,9.04166666666667,7,735,10,230.46875,195.5,127,8,62.6423611111111,68
