FECHA,max_SO2,min_SO2,mean_SO2,median_SO2,max_PART,min_PART,mean_PART,median_PART,max_NO2,min_NO2,mean_NO2,median_NO2,max_CO,min_CO,mean_CO,median_CO,max_O3,min_O3,mean_O3,median_O3
2019-03-18,11,1,3.99305555555556,3,59,5,20.9583333333333,9.5,60,2,15.75,11,474,38,174.809027777778,184,105,4,64.2881944444444,63.5
2019-03-19,11,1,3.77430555555556,3,49,1,10.4236111111111,5,72,1,15.1006944444444,10.5,520,7,194.798611111111,193,101,5,71.1666666666667,77.5
2019-03-20,9,1,3.81468531468531,4,52,1,10.486013986014,5,63,1,13.2377622377622,9,565,132,239.447552447552,219.5,104,9,72.6713286713287,74
2019-03-21,9,1,3.10763888888889,3,32,1,8.85416666666667,5,59,2,7.53125,5,455,149,238.815972222222,227,119,30,98.3090277777778,100.5
2019-03-22,10,1,4.16187050359712,4,82,3,12.431654676259,7,74,2,11.3992805755396,8,887,155,258.579136690647,239,122,19,99.3201438848921,105
2019-03-23,10,1,3.21875,3,38,2,10.9340277777778,5,50,1,6.91319444444444,4,502,156,273.256944444444,256.5,113,34,95.7986111111111,99
2019-03-24,6,1,2.48611111111111,3,23,3,9.80208333333333,5,19,1,3.99652777777778,3,415,161,281.5,260.5,105,81,97.28125,98
2019-03-25,7,1,2.79553903345725,3,35,4,10.8996282527881,5,65,1,8.1449814126394,5,777,131,317.089219330855,220,119,31,93.1710037174721,97
2019-03-26,22,1,3.70486111111111,3,42,2,13.0243055555556,5,38,1,4.94444444444444,4,635,175,330.260416666667,295,128,59,111.225694444444,113
2019-03-27,13,1,3.8125,3,33,1,10,5,24,1,4.92013888888889,4,607,7,362.829861111111,350.5,130,8,110.381944444444,113
2019-03-28,11,1,4.04861111111111,4,55,1,8.60069444444444,5,67,2,5.08680555555556,4,584,230,372.697916666667,354,127,93,115.767361111111,116
2019-03-29,20,1,4.21180555555556,4,74,4,10.9027777777778,5,57,2,8.07638888888889,5,704,208,383.583333333333,377,127,72,112.704861111111,114
2019-03-30,11,1,3.1013986013986,3,26,1,10.0104895104895,5,25,2,6.32867132867133,5,832,167,405.405594405594,395.5,117,55,104.688811188811,108
2019-03-31,4,1,1.69927536231884,2,45,1,8.00724637681159,5,72,2,8.8695652173913,5,1154,168,504.974637681159,587.5,93,1,71.3804347826087,72
2019-04-01,4,1,1.63194444444444,2,28,3,8.34375,5,44,2,13.5798611111111,12,1169,7,414.614583333333,281.5,100,8,58.2326388888889,56
2019-04-02,12,1,2.19097222222222,2,37,5,10.3333333333333,5,84,1,14.5590277777778,11,820,124,314.802083333333,298.5,115,1,81.7395833333333,91
2019-04-03,11,1,1.92708333333333,2,54,1,10.7847222222222,5,86,2,16.34375,11.5,780,14,291.361111111111,232,130,1,88.1215277777778,94
2019-04-04,22,1,4.4645390070922,3,34,1,9.11347517730496,5,79,2,13.2198581560284,9,730,10,258.351063829787,266,128,1,91.7375886524823,98
2019-04-05,9,1,2.61805555555556,3,44,1,6.35416666666667,5,43,1,8.29861111111111,4,717,165,318.850694444444,269,115,62,94.4131944444444,97
2019-04-06,4,1,2.03819444444444,2,14,1,4.94444444444444,5,32,1,5.65972222222222,3,526,185,334.329861111111,329.5,108,66,88.4618055555556,88
2019-04-07,4,1,1.86805555555556,2,39,1,6.63888888888889,5,24,1,5.33680555555556,4,610,152,345.017361111111,333,107,58,90.3194444444444,91
2019-04-08,4,1,1.63235294117647,2,13,1,5.09558823529412,5,41,1,7.28308823529412,4,669,150,366.261029411765,207,102,42,76.9705882352941,76
2019-04-09,8,1,2.16319444444444,2,25,1,7.20833333333333,5,96,1,10.0451388888889,6,809,152,376.819444444444,363,103,5,86.4652777777778,89
2019-04-10,4,1,1.79513888888889,2,24,2,7.39930555555556,5,37,2,8.47916666666667,6,637,7,380.010416666667,393,100,8,84.7534722222222,87
2019-04-11,8,1,2.23611111111111,2,32,1,7.11805555555556,5,73,2,14.5138888888889,8,1010,202,414.045138888889,447.5,111,1,77.8125,88
2019-04-12,10,1,2.61538461538462,3,39,1,7.58041958041958,5,113,2,19.3356643356643,10.5,1144,228,435.346153846154,416,124,1,79.7552447552448,84
2019-04-13,11,1,2.78125,3,37,1,9.46875,5,106,3,14.8645833333333,11,1169,237,420.684027777778,384,136,1,96.7013888888889,101.5
2019-04-14,8,1,2.51736111111111,3,24,1,8.44444444444444,5,65,3,11.8645833333333,10,926,135,420.184027777778,414.5,125,17,86.4548611111111,87.5
2019-04-15,5,1,2.3125,2,46,1,11.3333333333333,5,71,3,16.0104166666667,11,949,7,336.826388888889,233,138,4,80.4652777777778,76
2019-04-16,21,1,1.78308823529412,2,34,3,9.50367647058824,6,102,1,12.125,9,605,10,256.882352941176,247,145,10,90.9742647058823,82.5
2019-04-17,15,1,2.26811594202899,2,52,5,15.5434782608696,11,78,3,14.7028985507246,11,379,185,254.554347826087,245,112,5,85.7971014492754,91
2019-04-18,3,1,1.49305555555556,1,19,1,5.17361111111111,5,27,1,5.63541666666667,5,341,185,252.315972222222,266.5,135,75,99.1597222222222,99
2019-04-19,3,1,1.47569444444444,1,14,1,4.67361111111111,5,24,1,5,4,362,207,269.75,268,110,59,86.7152777777778,86
2019-04-20,3,1,1.45289855072464,1,14,1,4.86231884057971,5,27,1,5.70652173913043,5,436,227,298.340579710145,281,109,54,89.6376811594203,92.5
2019-04-21,3,1,1.47735191637631,1,26,5,9.61672473867596,5,21,2,5.79790940766551,5,406,241,311.738675958188,316,107,76,94.7456445993031,95
2019-04-22,4,1,1.68498168498168,2,23,1,7.81318681318681,5,50,2,9.67032967032967,6,523,235,298.318681318681,284,130,44,96.7142857142857,95
2019-04-23,4,1,1.90972222222222,2,23,1,8.13541666666667,5,67,1,8.25694444444444,4,566,7,281.145833333333,278,129,8,100.239583333333,100
2019-04-24,3,1,1.72222222222222,2,83,1,6.57638888888889,5,21,1,4.96875,3.5,407,225,284.628472222222,273,100,74,88.1215277777778,89
2019-04-25,3,1,1.5625,2,46,1,7.02083333333333,5,29,1,6.63541666666667,3,453,195,297.454861111111,290.5,107,48,85.6701388888889,85
2019-04-26,13,1,2.47916666666667,2,33,1,8.26736111111111,5,91,1,13.09375,6.5,634,223,314.600694444444,299,109,11,76.6979166666667,81
2019-04-27,12,1,2.18981481481481,2,33,1,10.3240740740741,8,121,4,19.3101851851852,11,965,265,389.597222222222,360,125,1,71.3472222222222,66.5
2019-04-28,5,1,1.99303135888502,2,29,1,8.33797909407665,5,79,2,12.4912891986063,8,637,216,346.87456445993,337,118,22,90.6585365853659,93
2019-04-29,7,1,1.97826086956522,2,28,1,8.45289855072464,5,75,2,14.6195652173913,11,579,7,332.04347826087,305.5,126,2,81.4746376811594,80.5
