FECHA,max_SO2,min_SO2,mean_SO2,median_SO2,max_PART,min_PART,mean_PART,median_PART,max_NO2,min_NO2,mean_NO2,median_NO2,max_CO,min_CO,mean_CO,median_CO,max_O3,min_O3,mean_O3,median_O3
2016-04-27,15,1,4.67708333333333,5,38,1,11.2395833333333,5,63,5,15.4027777777778,12,576,50,228.822916666667,211,124,17,87.03125,91
2016-04-28,9,1,3.88659793814433,4,27,5,13.7164948453608,14.5,44,5,14.7422680412371,12,707,50,274.314432989691,220,96,21,73.4381443298969,81
2016-04-29,10,1,4.12543554006969,5,40,3,12.9337979094077,5,54,5,15.6550522648084,13,693,73,252.94425087108,204,100,16,68.9128919860627,71
2016-04-30,6,1,3.60069444444444,4,39,1,10.0625,5,67,4,12.2326388888889,9,614,136,241.336805555556,202,108,20,75.1909722222222,74
2016-05-01,14,1,4.82986111111111,5,24,1,7.61458333333333,5,50,4,8.79861111111111,7,539,50,196.885416666667,218.5,114,44,85.4027777777778,86
2016-05-02,21,1,5.57291666666667,5,33,1,7.63888888888889,5,136,5,13.0659722222222,7,512,50,247.840277777778,273,147,7,98.8194444444444,97
2016-05-03,21,1,5.70138888888889,6,26,1,8.80555555555556,5,81,5,15.3784722222222,9,919,50,319.604166666667,276.5,139,22,105.840277777778,113.5
2016-05-04,15,1,5.70138888888889,6,39,1,9.77430555555556,5,44,4,11.6770833333333,9,650,50,279.611111111111,276,151,71,118.829861111111,120
2016-05-05,16,1,6.01063829787234,6,43,1,13.7021276595745,5,72,6,18.258865248227,14,867,7,253.464539007092,248,134,8,90.8758865248227,90
2016-05-06,13,1,4.08333333333333,5,34,1,10.8958333333333,5,68,5,15.5486111111111,13,956,50,338.006944444444,228,112,18,73.5069444444444,72.5
2016-05-07,7,1,3.40277777777778,3,46,1,8.26736111111111,5,35,4,10.3645833333333,9,476,112,217.829861111111,197,93,39,69.96875,73
2016-05-08,6,1,3.00347222222222,3,39,1,7.76041666666667,5,21,4,6.47916666666667,6,534,50,213.996527777778,207,115,41,85.9270833333333,88
2016-05-09,6,1,2.65248226950355,2,20,1,6.09574468085106,5,70,4,12.3758865248227,9,1075,152,310.517730496454,236,104,22,84.063829787234,87
2016-05-10,7,1,4,4.5,28,1,8.5,5,63,5,15.9479166666667,14,505,176,263.663194444444,233,105,9,66.9618055555556,65
2016-05-11,7,1,4.13888888888889,5,16,1,5.97222222222222,5,68,4,11.4826388888889,8,686,7,236.131944444444,233,108,8,88.1111111111111,94
2016-05-12,8,1,4.23611111111111,5,20,1,6.33680555555556,5,49,4,11.2361111111111,6,552,80,189.805555555556,110.5,103,58,90.4201388888889,94
2016-05-13,7,1,4.10069444444444,5,14,1,5.32638888888889,5,48,4,9.32638888888889,6,588,52,216.538194444444,118,107,53,91.2638888888889,93
2016-05-14,7,1,3.6875,4,19,1,6.22916666666667,5,42,4,9.25,8,637,67,202.982638888889,149.5,93,35,71.3958333333333,76
2016-05-15,9,1,4.10416666666667,5,26,1,7.64583333333333,5,30,4,9.45138888888889,7,549,50,157.732638888889,121.5,112,21,72.96875,76
2016-05-16,18,1,4.81944444444444,5,31,1,9.30555555555556,5,123,4,19.25,12,562,7,203.635416666667,149.5,140,8,83.03125,78.5
2016-05-17,13,1,4.15972222222222,5,53,1,11.4444444444444,5,86,5,17.9236111111111,13,655,51,222.913194444444,179,145,13,96.7951388888889,96.5
2016-05-18,11,1,4.44802867383513,5,39,4,11.3010752688172,5,66,5,13.7060931899642,11,824,50,259.376344086022,168,137,22,102.870967741935,110
2016-05-19,11,1,4.25347222222222,5,38,1,11.0486111111111,5,62,4,13.65625,9,517,89,219.34375,161,123,24,96.2395833333333,104.5
2016-05-20,12,1,3.63194444444444,4,59,3,13.0590277777778,5,53,5,15.5347222222222,13,524,88,199.083333333333,160,147,21,95.1423611111111,95
2016-05-21,9,1,3.78472222222222,4,127,1,18.40625,5,45,5,11.5868055555556,9,569,64,212.3125,155.5,144,56,102.111111111111,105
2016-05-22,11,1,3.91666666666667,4,51,1,13.4409722222222,5,40,4,8.79513888888889,8,539,92,215.930555555556,161.5,109,46,85.0902777777778,85
2016-05-23,13,1,4.1423487544484,5,45,1,10.7330960854093,5,46,5,13.5480427046263,12,632,7,193.074733096085,158,124,8,84.2384341637011,86
2016-05-24,9,1,4.02797202797203,5,48,4,15.7867132867133,5,44,5,12.0034965034965,10,722,50,205.776223776224,120,116,26,84.7447552447552,86
2016-05-25,9,1,3.67708333333333,4,43,1,11.3263888888889,5,36,4,9.28819444444444,8,515,50,168.46875,106,99,40,74.8402777777778,78
2016-05-26,11,1,3.88194444444444,4,47,1,13.7118055555556,5,37,5,11.5520833333333,10,491,50,183.555555555556,131.5,104,33,77.8402777777778,85
2016-05-27,13,1,3.95486111111111,4,37,3,14.2395833333333,5,29,5,11.6354166666667,11,758,50,225.416666666667,140.5,103,25,76.4722222222222,82.5
2016-05-28,15,1,4.35763888888889,4,41,1,8.52083333333333,5,19,4,7.55208333333333,7,480,52,194.371527777778,119,99,42,78.5034722222222,80
2016-05-29,12,1,3.69791666666667,4,26,1,9.1875,5,24,4,6.30555555555556,5,445,50,148.395833333333,108,93,58,82.1631944444444,83
2016-05-30,14,1,3.98958333333333,4,31,1,10.1666666666667,5,54,4,10.2048611111111,8,577,50,170.739583333333,118,108,18,80.3715277777778,85
2016-05-31,22,1,4.47569444444444,4,38,1,8.61111111111111,5,38,4,11.6215277777778,9,673,7,194.930555555556,136,126,8,84.7604166666667,85
2016-06-01,11,1,4.78125,5,37,1,8.27430555555556,5,109,4,15.2638888888889,12,856,50,201.381944444444,139,137,27,96.2291666666667,97
2016-06-02,19,1,5.39222614840989,5,41,1,11.3038869257951,5,69,5,18.1872791519435,14,638,50,191.809187279152,141,146,33,107.08480565371,112
2016-06-03,10,1,5.23263888888889,6,36,5,14.5381944444444,7.5,43,5,11.3819444444444,9.5,432,50,161.579861111111,114,139,53,111.520833333333,116
2016-06-04,13,1,3.8125,5,31,5,12.0104166666667,5.5,36,4,8.85069444444444,8,555,50,148.048611111111,95,131,60,95.1840277777778,94
2016-06-05,16,1,4.64930555555556,5,39,1,9.92708333333333,5,57,4,10.2395833333333,8,804,50,194.076388888889,115,137,41,91.0138888888889,93.5
2016-06-06,14,1,4.45593869731801,5,36,1,12.7011494252874,7,87,4,16.0804597701149,12,495,7,165.344827586207,137,142,8,99.8390804597701,103
2016-06-07,7,1,4.15331010452962,5,45,5,14.4843205574913,11,68,4,16.1184668989547,12,625,57,152.512195121951,121,146,12,107.742160278746,113
2016-06-08,10,1,4.47222222222222,5,61,5,16.2152777777778,5,82,5,14.6458333333333,10,487,53,157.052083333333,137,152,20,110.763888888889,110
2016-06-09,11,1,4.33333333333333,5,85,5,28.0763888888889,12,89,4,20.5416666666667,13,502,50,185.850694444444,162,141,2,98.9166666666667,106
2016-06-10,7,1,3.71527777777778,4.5,74,5,16.7881944444444,6,40,5,11.65625,9,654,52,204.704861111111,148,143,44,89.3020833333333,89
2016-06-11,8,1,4.16319444444444,5,29,2,9.39583333333333,5,46,4,9.40625,8,597,94,218.756944444444,154.5,117,41,85.0104166666667,85
2016-06-12,18,1,5.27083333333333,5,30,1,9.23611111111111,5,66,4,10.5486111111111,7,585,50,168.604166666667,157,127,43,95.78125,102
2016-06-13,12,1,4.20138888888889,5,44,1,12.1944444444444,5,43,4,11.09375,9,719,7,200.416666666667,145,103,8,72.0798611111111,72
2016-06-14,6,1,3.86458333333333,5,31,1,9.59027777777778,5,31,5,10.0173611111111,7,669,64,191.53125,144,112,29,71.8055555555556,72
2016-06-15,8,1,3.93055555555556,5,41,1,12.9236111111111,5,19,5,8.48263888888889,7,517,50,186.114583333333,157.5,90,1,62.1458333333333,64.5
2016-06-16,18,1,5.63257575757576,7,28,3,8.89393939393939,5,27,1,9.09090909090909,8,598,50,230.878787878788,223,82,7,65.9924242424242,67
2016-06-17,19,1,5.8974358974359,7,32,1,10.0940170940171,5,42,1,11.0128205128205,9,805,50,284.247863247863,212.5,102,8,70.0641025641026,70.5
2016-06-18,21,1,7.02283105022831,8,41,1,8.42465753424658,5,35,2,11.8630136986301,10,603,50,240.981735159817,175,120,7,80.3881278538813,84
2016-06-19,26,1,6.58636363636364,7,52,1,13.7590909090909,5,71,2,13.7363636363636,10,716,50,274.118181818182,256.5,134,6,78.4045454545455,75
2016-06-20,20,1,6.83251231527094,7,57,1,10.576354679803,5,96,2,21.6453201970443,13,996,7,228.088669950739,178,110,6,69.4827586206897,79
2016-06-21,19,1,5.96354166666667,5,42,1,14.40625,12,23,4,8.57291666666667,8,595,50,202.255208333333,172,124,21,100.489583333333,102.5
2016-06-22,16,1,6.27325581395349,5,59,1,16.4418604651163,9,49,4,10.9883720930233,9,723,50,218.901162790698,168.5,146,21,117.040697674419,118
2016-06-23,19,1,5.60416666666667,5,55,1,21.1597222222222,22.5,70,6,17.9444444444444,13,509,50,159.527777777778,101,150,46,104.027777777778,101
2016-06-24,13,1,3.97916666666667,4,55,15,35.3680555555556,35,71,9,22.5972222222222,20,582,50,232.979166666667,197.5,152,28,92.0486111111111,92.5
2016-06-25,8,1,3.77777777777778,4,48,16,31.125,31,29,6,13.2708333333333,12,694,50,259.673611111111,266.5,121,58,95.1805555555556,98
2016-06-26,17,1,4.93055555555556,4.5,42,1,20.3402777777778,20,31,6,12.5208333333333,11,420,50,142.840277777778,123.5,117,52,87.9166666666667,90.5
2016-06-27,15,1,3.20833333333333,3,78,5,40.7569444444444,37,86,6,17.7916666666667,13,622,7,267.548611111111,275.5,108,8,77.1875,79
2016-06-28,7,1,3,3,110,31,54.2569444444444,54,89,5,20.2430555555556,12,755,50,223.5625,208.5,101,6,73.8888888888889,76
2016-06-29,7,1,2.65277777777778,2,74,36,54.4861111111111,56,38,5,14.1388888888889,12,683,50,241.222222222222,192.5,129,58,97.4861111111111,98
